chrom	start	end	RegionID	PeakRegion	Locus	LogFC	F	PValue	FDR
chr16	28293001	28295213	Shared_PeakRegion	Shared_PeakRegion_1281_chr16_28293001_28295213	chr16:28293001-28295213	-0.984023625825251	14.2958183071232	0.000322518642628433	0.00434654671957481
chr16	28500371	28501526	WT_PeakRegion	WT_PeakRegion_5600_chr16_28500371_28501526	chr16:28500371-28501526	-1.28305403941961	12.3600532872566	0.000768407516416253	0.00678909885114594
chr16	28616786	28617617	WT_PeakRegion	WT_PeakRegion_5601_chr16_28616786_28617617	chr16:28616786-28617617	-0.731291870668531	4.50914364486218	0.0371994750266596	0.0784291405839409
chr16	28857078	28857484	WT_PeakRegion	WT_PeakRegion_5602_chr16_28857078_28857484	chr16:28857078-28857484	-0.830801129865982	4.81570545006542	0.0314737641831396	0.0701356529150646
chr16	29226158	29226431	WT_PeakRegion	WT_PeakRegion_5603_chr16_29226158_29226431	chr16:29226158-29226431	-1.84483575423246	13.3621538471202	0.000594406795330136	0.00588334062104439
chr16	29516244	29517735	Shared_PeakRegion	Shared_PeakRegion_1282_chr16_29516244_29517735	chr16:29516244-29517735	-0.865365836708495	9.04327939600303	0.00364443883155311	0.0165709058231591
chr16	29702633	29703328	WT_PeakRegion	WT_PeakRegion_5604_chr16_29702633_29703328	chr16:29702633-29703328	-0.15382510400631	0.184455200373216	0.668872451634421	0.728431948512927
chr16	29744461	29744854	Q111_PeakRegion	Q111_PeakRegion_1494_chr16_29744461_29744854	chr16:29744461-29744854	0.833274529852562	4.19293367688048	0.0473291366994499	0.0933421029307739
chr16	30717558	30718753	Shared_PeakRegion	Shared_PeakRegion_1283_chr16_30717558_30718753	chr16:30717558-30718753	-0.764747015310878	8.49771903801814	0.00475394903253168	0.0195436389821302
chr16	30804597	30805288	Q111_PeakRegion	Q111_PeakRegion_1495_chr16_30804597_30805288	chr16:30804597-30805288	-0.132045745812441	0.141446852117747	0.707968125684226	0.762832587346306
chr16	31181906	31182312	WT_PeakRegion	WT_PeakRegion_5605_chr16_31181906_31182312	chr16:31181906-31182312	-0.664992740943771	3.28747824332475	0.0740360294603451	0.129999787854348
chr16	32489966	32490920	Q111_PeakRegion	Q111_PeakRegion_1496_chr16_32489966_32490920	chr16:32489966-32490920	0.609974076942671	2.58322894858011	0.112438767409623	0.177127322539608
chr16	32581185	32581970	WT_PeakRegion	WT_PeakRegion_5606_chr16_32581185_32581970	chr16:32581185-32581970	-0.54201987751214	2.81078842187729	0.0980296868081676	0.159857978472517
chr16	32603213	32603676	Q111_PeakRegion	Q111_PeakRegion_1497_chr16_32603213_32603676	chr16:32603213-32603676	0.56010620580693	2.0876139785784	0.15289610951883	0.22439627628965
chr16	32753333	32754511	Shared_PeakRegion	Shared_PeakRegion_1284_chr16_32753333_32754511	chr16:32753333-32754511	-0.349039879888053	1.27344170045496	0.262920020727157	0.344913204099797
chr16	33362811	33363156	Q111_PeakRegion	Q111_PeakRegion_1498_chr16_33362811_33363156	chr16:33362811-33363156	-0.257576106601367	0.403463096891805	0.536431757981611	0.612014077584937
chr16	36326610	36327041	WT_PeakRegion	WT_PeakRegion_5607_chr16_36326610_36327041	chr16:36326610-36327041	-1.08499359873536	8.30046962767897	0.00523745587099201	0.0207048994346325
chr16	36478423	36479277	WT_PeakRegion	WT_PeakRegion_5608_chr16_36478423_36479277	chr16:36478423-36479277	-0.455942940765843	1.59948123175215	0.21011157084966	0.288531380008883
chr16	36818557	36819159	WT_PeakRegion	WT_PeakRegion_5609_chr16_36818557_36819159	chr16:36818557-36819159	-1.31883134029987	10.4191163701624	0.00188864170217724	0.01124599844125
chr16	37477164	37477551	WT_PeakRegion	WT_PeakRegion_5610_chr16_37477164_37477551	chr16:37477164-37477551	-0.45496393388765	1.30884407068125	0.2604337025588	0.34216125014781
chr16	38324433	38325120	WT_PeakRegion	WT_PeakRegion_5611_chr16_38324433_38325120	chr16:38324433-38325120	-0.807296894037524	5.15647372679907	0.0261944519147444	0.0613357791004941
chr16	38328119	38328769	WT_PeakRegion	WT_PeakRegion_5612_chr16_38328119_38328769	chr16:38328119-38328769	-1.21208306464389	9.85966891476781	0.00246210657932519	0.0130150476356825
chr16	38714727	38715183	Q111_PeakRegion	Q111_PeakRegion_1499_chr16_38714727_38715183	chr16:38714727-38715183	0.209005743287092	0.3111972511773	0.582870963114439	0.65324769460675
chr16	38717294	38717953	Q111_PeakRegion	Q111_PeakRegion_1500_chr16_38717294_38717953	chr16:38717294-38717953	0.824941991143928	5.59852386544497	0.0207077453522466	0.0519019793968665
chr16	38792516	38792920	WT_PeakRegion	WT_PeakRegion_5613_chr16_38792516_38792920	chr16:38792516-38792920	-1.14173305549936	8.09424881144371	0.0057982381743846	0.0221671428323886
chr16	39818715	39819487	WT_PeakRegion	WT_PeakRegion_5614_chr16_39818715_39819487	chr16:39818715-39819487	-0.346897466910758	0.824421306167193	0.373394666185497	0.458243358720212
chr16	40410521	40411093	WT_PeakRegion	WT_PeakRegion_5615_chr16_40410521_40411093	chr16:40410521-40411093	-1.3459541324435	9.37121098060462	0.00311084659857035	0.0149856671288158
chr16	41195377	41195918	WT_PeakRegion	WT_PeakRegion_5616_chr16_41195377_41195918	chr16:41195377-41195918	-1.28499578315065	14.419072611868	0.000305447029258542	0.00422759205339245
chr16	41575217	41576266	WT_PeakRegion	WT_PeakRegion_5617_chr16_41575217_41576266	chr16:41575217-41576266	-1.39635351182178	15.8422711163611	0.000164198015390918	0.00312923433386655
chr16	42657267	42657639	WT_PeakRegion	WT_PeakRegion_5618_chr16_42657267_42657639	chr16:42657267-42657639	-0.492476539053679	1.28828931187556	0.268960553054581	0.351146297082825
chr16	42779131	42779746	WT_PeakRegion	WT_PeakRegion_5619_chr16_42779131_42779746	chr16:42779131-42779746	-1.13912636704345	8.56328108375494	0.00460375900941379	0.019107588944413
chr16	42830824	42831288	Q111_PeakRegion	Q111_PeakRegion_1501_chr16_42830824_42831288	chr16:42830824-42831288	1.02595147507932	6.6609657588754	0.0119215973603895	0.0356689893856414
chr16	42985067	42985920	WT_PeakRegion	WT_PeakRegion_5620_chr16_42985067_42985920	chr16:42985067-42985920	-0.466007567280225	1.74226181804973	0.191091685112904	0.266992706146775
chr16	43142879	43143305	WT_PeakRegion	WT_PeakRegion_5621_chr16_43142879_43143305	chr16:43142879-43143305	-0.75845917819672	2.78666936193689	0.118585964875379	0.184523323639837
chr16	43731431	43731886	WT_PeakRegion	WT_PeakRegion_5622_chr16_43731431_43731886	chr16:43731431-43731886	-1.56862702092804	14.1052462968778	0.000350882780268886	0.00448816697471012
chr16	43780208	43780671	WT_PeakRegion	WT_PeakRegion_5623_chr16_43780208_43780671	chr16:43780208-43780671	-0.918202692082297	6.52472034959118	0.0127845430495917	0.0376257115409761
chr16	43912615	43914823	Q111_PeakRegion	Q111_PeakRegion_1502_chr16_43912615_43914823	chr16:43912615-43914823	1.07917061840714	11.6692983297635	0.00105454223549328	0.00803810733651011
chr16	44560321	44560639	WT_PeakRegion	WT_PeakRegion_5624_chr16_44560321_44560639	chr16:44560321-44560639	-1.81879796313396	13.9736938984438	0.000615954200916349	0.00596783734264531
chr16	44679772	44680281	WT_PeakRegion	WT_PeakRegion_5625_chr16_44679772_44680281	chr16:44679772-44680281	-0.282305692801486	0.613690386877917	0.438006632479974	0.519102421365233
chr16	45063637	45064086	WT_PeakRegion	WT_PeakRegion_5626_chr16_45063637_45064086	chr16:45063637-45064086	-1.42573405908013	11.5858827720047	0.00109591217025196	0.0082268730936158
chr16	46268309	46268867	Q111_PeakRegion	Q111_PeakRegion_1503_chr16_46268309_46268867	chr16:46268309-46268867	0.0808051055275139	0.05108269256822	0.821839158373182	0.859498652665223
chr16	46428463	46429035	WT_PeakRegion	WT_PeakRegion_5627_chr16_46428463_46429035	chr16:46428463-46429035	-0.533427067509136	2.14563761493458	0.147389008276628	0.218101057339186
chr16	46642810	46644370	WT_PeakRegion	WT_PeakRegion_5628_chr16_46642810_46644370	chr16:46642810-46644370	-0.963087291286049	10.0154747271481	0.00228618761187303	0.0124142571915017
chr16	46757393	46757773	WT_PeakRegion	WT_PeakRegion_5629_chr16_46757393_46757773	chr16:46757393-46757773	-1.3191380916828	6.78240491757196	0.0218882273818337	0.0538962292698058
chr16	47300798	47301361	WT_PeakRegion	WT_PeakRegion_5630_chr16_47300798_47301361	chr16:47300798-47301361	-0.853343169676916	3.98254476048299	0.0528406871907606	0.101355516708072
chr16	47305185	47306350	WT_PeakRegion	WT_PeakRegion_5631_chr16_47305185_47306350	chr16:47305185-47306350	-0.670457505191084	3.89876740655984	0.0522109923765534	0.100365496500522
chr16	47375870	47376796	Shared_PeakRegion	Shared_PeakRegion_1285_chr16_47375870_47376796	chr16:47375870-47376796	-0.510833892025408	1.90898502698565	0.171407539463094	0.24548499736425
chr16	47557666	47558420	WT_PeakRegion	WT_PeakRegion_5632_chr16_47557666_47558420	chr16:47557666-47558420	-1.22064982241729	10.1527514080377	0.00214202945903308	0.0120398006880865
chr16	48266723	48266999	WT_PeakRegion	WT_PeakRegion_5633_chr16_48266723_48266999	chr16:48266723-48266999	-0.718047060725601	2.75711734818712	0.112087646146827	0.176648792965477
chr16	48268579	48268959	WT_PeakRegion	WT_PeakRegion_5634_chr16_48268579_48268959	chr16:48268579-48268959	-1.05965346686489	6.92953631222721	0.0114757810411049	0.0347564125964114
chr16	48476575	48477066	WT_PeakRegion	WT_PeakRegion_5635_chr16_48476575_48477066	chr16:48476575-48477066	-0.788949234134351	4.25847883077977	0.042710976849483	0.0868771688871004
chr16	48496781	48497939	WT_PeakRegion	WT_PeakRegion_5636_chr16_48496781_48497939	chr16:48496781-48497939	-1.04758951132738	8.58806945673901	0.00454827178996993	0.018966688241757
chr16	48580138	48581520	Shared_PeakRegion	Shared_PeakRegion_1286_chr16_48580138_48581520	chr16:48580138-48581520	-0.171043660775286	0.332711539707378	0.567675575382502	0.639427162278852
chr16	48735671	48736513	WT_PeakRegion	WT_PeakRegion_5637_chr16_48735671_48736513	chr16:48735671-48736513	-0.63363222478335	3.04545682985078	0.0852891282192573	0.144305427050506
chr16	49383195	49383585	WT_PeakRegion	WT_PeakRegion_5638_chr16_49383195_49383585	chr16:49383195-49383585	-1.13006612784139	6.49084298342497	0.0161316334950947	0.0438419026764987
chr16	49663930	49664484	WT_PeakRegion	WT_PeakRegion_5639_chr16_49663930_49664484	chr16:49663930-49664484	-0.74008657656524	4.24561671655629	0.0430164929511935	0.087229952219394
chr16	49884698	49885065	WT_PeakRegion	WT_PeakRegion_5640_chr16_49884698_49885065	chr16:49884698-49885065	-1.11580519786554	6.77785825265493	0.011230071792288	0.0342377866789115
chr16	50144666	50145277	WT_PeakRegion	WT_PeakRegion_5641_chr16_50144666_50145277	chr16:50144666-50145277	-1.69702884545694	20.0061810008367	2.86574809037928e-05	0.00131092467839991
chr16	50175004	50175683	WT_PeakRegion	WT_PeakRegion_5642_chr16_50175004_50175683	chr16:50175004-50175683	-0.8500540156708	5.56059583325994	0.0211268114747873	0.0526525983146408
chr16	50557190	50558076	Shared_PeakRegion	Shared_PeakRegion_1287_chr16_50557190_50558076	chr16:50557190-50558076	-0.516081858762448	2.28861556955589	0.134764066623266	0.203505526099631
chr16	50777358	50777649	WT_PeakRegion	WT_PeakRegion_5643_chr16_50777358_50777649	chr16:50777358-50777649	-0.0898399737181651	0.0595972364674043	0.80783760826302	0.848187617524229
chr16	51129489	51130446	WT_PeakRegion	WT_PeakRegion_5644_chr16_51129489_51130446	chr16:51129489-51130446	-0.710943102460122	4.32037683550985	0.0412729760569705	0.0846692948930318
chr16	51252194	51252998	WT_PeakRegion	WT_PeakRegion_5645_chr16_51252194_51252998	chr16:51252194-51252998	-1.30163318278228	9.8469746915076	0.00247704675323318	0.0130722658596462
chr16	51729712	51730474	WT_PeakRegion	WT_PeakRegion_5646_chr16_51729712_51730474	chr16:51729712-51730474	-1.43353479200883	15.3441490982579	0.000203736164668754	0.00350631930302072
chr16	52062936	52063491	WT_PeakRegion	WT_PeakRegion_5647_chr16_52062936_52063491	chr16:52062936-52063491	-0.685984584843822	2.89820312547582	0.0930523015576348	0.153950786059109
chr16	52281159	52281766	WT_PeakRegion	WT_PeakRegion_5648_chr16_52281159_52281766	chr16:52281159-52281766	-1.37590188370064	10.3168410753555	0.001982032791556	0.0115325719229735
chr16	52442881	52443165	Q111_PeakRegion	Q111_PeakRegion_1504_chr16_52442881_52443165	chr16:52442881-52443165	1.04433938798347	4.78914224807261	0.0323527380737045	0.0712660020312395
chr16	52850585	52850905	WT_PeakRegion	WT_PeakRegion_5649_chr16_52850585_52850905	chr16:52850585-52850905	-0.971144578944299	5.29866741080276	0.029597079385004	0.0671863239229511
chr16	53653965	53654664	WT_PeakRegion	WT_PeakRegion_5650_chr16_53653965_53654664	chr16:53653965-53654664	-1.05926294001979	8.06094294184276	0.00589453913204409	0.0223773087601074
chr16	54431996	54433022	WT_PeakRegion	WT_PeakRegion_5651_chr16_54431996_54433022	chr16:54431996-54433022	-0.894026098765979	5.40771129550572	0.0229094202799329	0.0556131045481393
chr16	54464814	54465310	WT_PeakRegion	WT_PeakRegion_5652_chr16_54464814_54465310	chr16:54464814-54465310	-1.43187392315782	8.47468905651018	0.00483938374892251	0.0197107258370111
chr16	54470988	54471690	WT_PeakRegion	WT_PeakRegion_5653_chr16_54470988_54471690	chr16:54470988-54471690	0.0299601360289073	0.00657195819525304	0.935616226976308	0.949635642153361
chr16	54523711	54524787	Shared_PeakRegion	Shared_PeakRegion_1288_chr16_54523711_54524787	chr16:54523711-54524787	-0.612522916778843	3.25934694291799	0.0752560721773778	0.131638952937982
chr16	54549354	54549959	WT_PeakRegion	WT_PeakRegion_5654_chr16_54549354_54549959	chr16:54549354-54549959	-1.22085160255006	10.0736243077106	0.00222392859703725	0.0121952534950143
chr16	54828144	54828757	WT_PeakRegion	WT_PeakRegion_5655_chr16_54828144_54828757	chr16:54828144-54828757	-1.45406381617643	14.3565094845783	0.000313992400286947	0.00431463939379995
chr16	54968274	54969256	Shared_PeakRegion	Shared_PeakRegion_1289_chr16_54968274_54969256	chr16:54968274-54969256	-0.831590090065568	12.6513040216963	0.000673140561180213	0.00631290368050926
chr16	55025232	55026224	Shared_PeakRegion	Shared_PeakRegion_1290_chr16_55025232_55026224	chr16:55025232-55026224	-0.264079870654097	1.33028488608651	0.252621870059272	0.334518208134878
chr16	55052815	55053109	Q111_PeakRegion	Q111_PeakRegion_1505_chr16_55052815_55053109	chr16:55052815-55053109	0.777297802760401	2.74833810936587	0.101767048591041	0.164354638921219
chr16	55065995	55066663	Q111_PeakRegion	Q111_PeakRegion_1506_chr16_55065995_55066663	chr16:55065995-55066663	0.138984109677696	0.15299923161274	0.696856653575363	0.753318082693694
chr16	55851981	55852657	WT_PeakRegion	WT_PeakRegion_5656_chr16_55851981_55852657	chr16:55851981-55852657	-0.454817530555453	1.49897640735872	0.224875169251867	0.303835635851454
chr16	55854463	55855080	Q111_PeakRegion	Q111_PeakRegion_1507_chr16_55854463_55855080	chr16:55854463-55855080	-0.284866207355014	0.515739614350721	0.488702088920093	0.567298140571089
chr16	56048736	56049171	WT_PeakRegion	WT_PeakRegion_5657_chr16_56048736_56049171	chr16:56048736-56049171	-0.59167379579289	2.27923893114273	0.148149314457827	0.218858353959996
chr16	56182556	56183090	WT_PeakRegion	WT_PeakRegion_5658_chr16_56182556_56183090	chr16:56182556-56183090	-0.771409823070199	3.79827240038445	0.0552564828209973	0.104560165094404
chr16	56627569	56627979	WT_PeakRegion	WT_PeakRegion_5659_chr16_56627569_56627979	chr16:56627569-56627979	-1.29369575015204	9.67295079903731	0.00329124184366151	0.015464007364149
chr16	57592185	57593219	WT_PeakRegion	WT_PeakRegion_5660_chr16_57592185_57593219	chr16:57592185-57593219	-0.695766293341748	4.01455059889527	0.0489255673192864	0.0956869276074218
chr16	58180630	58181521	WT_PeakRegion	WT_PeakRegion_5661_chr16_58180630_58181521	chr16:58180630-58181521	-1.60030392928616	17.5645124023941	7.87999744343351e-05	0.00214920914191039
chr16	59177209	59178455	Shared_PeakRegion	Shared_PeakRegion_1291_chr16_59177209_59178455	chr16:59177209-59178455	-0.918425139532781	8.31876966514529	0.00519050963049169	0.0205675916805688
chr16	59246685	59246859	Q111_PeakRegion	Q111_PeakRegion_1508_chr16_59246685_59246859	chr16:59246685-59246859	0.189735011323288	0.483842587529559	0.488957052020269	0.567407112749635
chr16	59247131	59249564	Shared_PeakRegion	Shared_PeakRegion_1292_chr16_59247131_59249564	chr16:59247131-59249564	-0.457913366892918	9.13041764266419	0.00398269420729114	0.0174699583596702
chr16	59433048	59433903	Q111_PeakRegion	Q111_PeakRegion_1509_chr16_59433048_59433903	chr16:59433048-59433903	-0.380709780707843	1.33715914510014	0.251410973981437	0.333123481136282
chr16	59899695	59900537	Shared_PeakRegion	Shared_PeakRegion_1293_chr16_59899695_59900537	chr16:59899695-59900537	-0.538892247552301	2.26019991762448	0.137171368462224	0.206303707734176
chr16	60730094	60731270	Shared_PeakRegion	Shared_PeakRegion_1294_chr16_60730094_60731270	chr16:60730094-60731270	-0.677031729444533	4.73928636771702	0.0328068849030386	0.0719531657887938
chr16	60747264	60748200	WT_PeakRegion	WT_PeakRegion_5662_chr16_60747264_60748200	chr16:60747264-60748200	-0.495185503586269	1.95236354922729	0.16668301732196	0.240029905156876
chr16	60947375	60948428	Shared_PeakRegion	Shared_PeakRegion_1295_chr16_60947375_60948428	chr16:60947375-60948428	-0.543779172552477	4.46851385163497	0.0380383388692517	0.0798720357271253
chr16	61055943	61056493	WT_PeakRegion	WT_PeakRegion_5663_chr16_61055943_61056493	chr16:61055943-61056493	-1.42175748300064	21.751904889111	1.41788731359066e-05	0.00090804940864924
chr16	61252219	61252651	WT_PeakRegion	WT_PeakRegion_5664_chr16_61252219_61252651	chr16:61252219-61252651	-0.749503902721773	3.6801810985887	0.059083528643101	0.10990824624882
chr16	61715680	61716471	WT_PeakRegion	WT_PeakRegion_5665_chr16_61715680_61716471	chr16:61715680-61716471	-1.08794919511113	8.7412619235341	0.00422049500763422	0.0180121045014826
chr16	62005018	62005313	WT_PeakRegion	WT_PeakRegion_5666_chr16_62005018_62005313	chr16:62005018-62005313	-1.07785147480045	6.67637066135262	0.0148193182610353	0.0415531011855533
chr16	62013535	62013961	WT_PeakRegion	WT_PeakRegion_5667_chr16_62013535_62013961	chr16:62013535-62013961	-1.59261145775724	13.3596567994067	0.000489142464649306	0.00530674376175484
chr16	62345077	62345621	WT_PeakRegion	WT_PeakRegion_5668_chr16_62345077_62345621	chr16:62345077-62345621	-1.57845752006638	13.4366549350176	0.000472560248389148	0.0052016084840918
chr16	62380389	62381020	WT_PeakRegion	WT_PeakRegion_5669_chr16_62380389_62381020	chr16:62380389-62381020	-0.822343731756515	4.8163543279542	0.0314626954162914	0.0701356529150646
chr16	62664123	62665141	Shared_PeakRegion	Shared_PeakRegion_1296_chr16_62664123_62665141	chr16:62664123-62665141	-0.474218897180055	2.29895985146442	0.133899718859094	0.202502475740874
chr16	62710107	62711100	Q111_PeakRegion	Q111_PeakRegion_1510_chr16_62710107_62711100	chr16:62710107-62711100	-0.738262675616671	4.1181776692713	0.0461739148185757	0.0917832501670221
chr16	62850694	62851100	WT_PeakRegion	WT_PeakRegion_5670_chr16_62850694_62851100	chr16:62850694-62851100	-0.940156695601207	5.08310955224009	0.0272455819314613	0.0631993377862553
chr16	62968841	62969205	WT_PeakRegion	WT_PeakRegion_5671_chr16_62968841_62969205	chr16:62968841-62969205	-1.12714037220815	6.90866034480821	0.012848128997929	0.0377045794721171
chr16	63460295	63461038	WT_PeakRegion	WT_PeakRegion_5672_chr16_63460295_63461038	chr16:63460295-63461038	-2.73813845293967	33.7552161628627	1.63000547849671e-07	6.69127558462996e-05
chr16	63461702	63462330	WT_PeakRegion	WT_PeakRegion_5673_chr16_63461702_63462330	chr16:63461702-63462330	-0.77537047503601	2.65246026514409	0.144182792107166	0.214076094449407
chr16	63833644	63834380	Q111_PeakRegion	Q111_PeakRegion_1511_chr16_63833644_63834380	chr16:63833644-63834380	0.00411099870655764	9.85413366919693e-05	0.992231534966786	0.994018831057454
chr16	64572203	64572782	WT_PeakRegion	WT_PeakRegion_5674_chr16_64572203_64572782	chr16:64572203-64572782	-0.739063353095503	4.10292331398994	0.0465682731336357	0.0924454146539786
chr16	64806189	64806856	WT_PeakRegion	WT_PeakRegion_5675_chr16_64806189_64806856	chr16:64806189-64806856	-1.09185078014928	7.17233117022797	0.00919139238794808	0.0300377974994763
chr16	65034250	65035360	Shared_PeakRegion	Shared_PeakRegion_1297_chr16_65034250_65035360	chr16:65034250-65035360	0.0755037741801114	0.0580292102033398	0.810394508134428	0.850222276355887
chr16	65046641	65047496	WT_PeakRegion	WT_PeakRegion_5676_chr16_65046641_65047496	chr16:65046641-65047496	-1.22617005104283	11.4779285440006	0.00115196639844476	0.00837772121979749
chr16	65788442	65789147	WT_PeakRegion	WT_PeakRegion_5677_chr16_65788442_65789147	chr16:65788442-65789147	-0.0971155652093364	0.0822093695682199	0.775160270265141	0.820342371145894
chr16	65789504	65789808	WT_PeakRegion	WT_PeakRegion_5678_chr16_65789504_65789808	chr16:65789504-65789808	-0.565831243358446	2.36553711123455	0.130830895093737	0.199036425814354
chr16	66244152	66244747	WT_PeakRegion	WT_PeakRegion_5679_chr16_66244152_66244747	chr16:66244152-66244747	-0.979178453554459	6.64953865617897	0.011991561988717	0.0358246285840791
chr16	66342017	66342946	Q111_PeakRegion	Q111_PeakRegion_1512_chr16_66342017_66342946	chr16:66342017-66342946	0.762612805008932	5.13668123481674	0.0264737110029346	0.0618500340853438
chr16	66754522	66755592	WT_PeakRegion	WT_PeakRegion_5680_chr16_66754522_66755592	chr16:66754522-66755592	-0.894708650595019	7.33540427091517	0.0084657834659238	0.0284173868756089
chr16	67661661	67662267	WT_PeakRegion	WT_PeakRegion_5681_chr16_67661661_67662267	chr16:67661661-67662267	-1.16112888494245	10.3935907160134	0.00191151310456558	0.0113349938136613
chr16	68100409	68100873	WT_PeakRegion	WT_PeakRegion_5682_chr16_68100409_68100873	chr16:68100409-68100873	-1.24829067429431	8.22122755690308	0.00741620866191942	0.026026926911492
chr16	68623956	68624527	Q111_PeakRegion	Q111_PeakRegion_1513_chr16_68623956_68624527	chr16:68623956-68624527	0.311778623698683	1.0562905108352	0.307550820488371	0.390987670849449
chr16	68624940	68625475	WT_PeakRegion	WT_PeakRegion_5683_chr16_68624940_68625475	chr16:68624940-68625475	-0.592476662842661	3.82262825997733	0.0545011157792021	0.103581527057343
chr16	68625803	68626800	Shared_PeakRegion	Shared_PeakRegion_1298_chr16_68625803_68626800	chr16:68625803-68626800	-0.401037058316292	3.90865367719742	0.0519213552260453	0.100096073686703
chr16	69208913	69209796	Q111_PeakRegion	Q111_PeakRegion_1514_chr16_69208913_69209796	chr16:69208913-69209796	-0.0971020460470609	0.070635293465874	0.79118410815989	0.83402544287009
chr16	69584600	69584868	Q111_PeakRegion	Q111_PeakRegion_1515_chr16_69584600_69584868	chr16:69584600-69584868	2.69064049206776	18.586649926592	5.13900678391543e-05	0.00173733713482169
chr16	69788638	69788931	WT_PeakRegion	WT_PeakRegion_5684_chr16_69788638_69788931	chr16:69788638-69788931	-0.401791147600984	1.25859034055376	0.274150120792932	0.35615248665096
chr16	69865362	69866135	WT_PeakRegion	WT_PeakRegion_5685_chr16_69865362_69866135	chr16:69865362-69866135	-0.567320320587392	5.10003494696584	0.0269991617389314	0.0627723084918125
chr16	69868588	69869315	WT_PeakRegion	WT_PeakRegion_5686_chr16_69868588_69869315	chr16:69868588-69869315	-0.67777573255697	7.00931507549722	0.00998225012181222	0.0316349699190652
chr16	69893235	69894254	Shared_PeakRegion	Shared_PeakRegion_1299_chr16_69893235_69894254	chr16:69893235-69894254	-0.400656212698992	1.51047682013407	0.223607991652913	0.302698648193227
chr16	70079426	70079902	WT_PeakRegion	WT_PeakRegion_5687_chr16_70079426_70079902	chr16:70079426-70079902	-0.385784155482969	0.878991427037008	0.363054380287461	0.44786313757852
chr16	70145045	70146654	Shared_PeakRegion	Shared_PeakRegion_1300_chr16_70145045_70146654	chr16:70145045-70146654	-0.489411163676635	2.51768980089543	0.117018519420993	0.182595200047495
chr16	70482873	70483664	Q111_PeakRegion	Q111_PeakRegion_1516_chr16_70482873_70483664	chr16:70482873-70483664	0.625849579187712	2.91277806066625	0.0922500353052979	0.152886782162968
chr16	70558630	70559332	WT_PeakRegion	WT_PeakRegion_5688_chr16_70558630_70559332	chr16:70558630-70559332	-0.864460059038233	5.81311642000745	0.018496744508983	0.0483321214704311
chr16	70817828	70818625	WT_PeakRegion	WT_PeakRegion_5689_chr16_70817828_70818625	chr16:70817828-70818625	-0.960273208502883	7.73029826385604	0.00694649089114276	0.0249756955585932
chr16	71276667	71277219	WT_PeakRegion	WT_PeakRegion_5690_chr16_71276667_71277219	chr16:71276667-71277219	-1.63260340960384	13.0458985478245	0.000640440913699586	0.00609688210366083
chr16	71481710	71482533	WT_PeakRegion	WT_PeakRegion_5691_chr16_71481710_71482533	chr16:71481710-71482533	-1.15451297795592	9.88655010575378	0.00243077812046356	0.0128816611830183
chr16	71688564	71689035	WT_PeakRegion	WT_PeakRegion_5692_chr16_71688564_71689035	chr16:71688564-71689035	-1.03475739316082	6.19125317370424	0.0151862209484663	0.0421631100269162
chr16	71758166	71759272	Q111_PeakRegion	Q111_PeakRegion_1517_chr16_71758166_71759272	chr16:71758166-71759272	0.786651758996537	4.94138803149007	0.029405401210373	0.0668661232171318
chr16	73048208	73048586	Q111_PeakRegion	Q111_PeakRegion_1518_chr16_73048208_73048586	chr16:73048208-73048586	0.545665138188837	1.36534221089108	0.271385289606094	0.353473234964575
chr16	73354680	73355376	WT_PeakRegion	WT_PeakRegion_5693_chr16_73354680_73355376	chr16:73354680-73355376	-1.09286353690058	9.78410225018184	0.00255244648011306	0.013293101012989
chr16	73681625	73682296	WT_PeakRegion	WT_PeakRegion_5694_chr16_73681625_73682296	chr16:73681625-73682296	-1.26113386023534	9.42298199662397	0.00303435486321229	0.0147556501792748
chr16	73736495	73737447	WT_PeakRegion	WT_PeakRegion_5695_chr16_73736495_73737447	chr16:73736495-73737447	-1.24844046632336	10.0037511652151	0.00229895782742283	0.0124324909735809
chr16	74326469	74326724	WT_PeakRegion	WT_PeakRegion_5696_chr16_74326469_74326724	chr16:74326469-74326724	-0.897029386544356	3.39954158986743	0.0918536231543932	0.152421048346808
chr16	75305959	75307911	WT_PeakRegion	WT_PeakRegion_5697_chr16_75305959_75307911	chr16:75305959-75307911	-1.59841955882549	25.0908930039718	3.84770779003477e-06	0.000521265746375608
chr16	75984332	75985183	WT_PeakRegion	WT_PeakRegion_5698_chr16_75984332_75985183	chr16:75984332-75985183	-0.679821729567926	3.61276178568627	0.0613968132507917	0.113008208608451
chr16	76641664	76642468	WT_PeakRegion	WT_PeakRegion_5699_chr16_76641664_76642468	chr16:76641664-76642468	-1.43971743368692	13.8717816427838	0.000389185250563692	0.00469171496250835
chr16	76920468	76921143	WT_PeakRegion	WT_PeakRegion_5700_chr16_76920468_76921143	chr16:76920468-76921143	-0.572160714443286	2.75993370105802	0.101476743399185	0.164086418898116
chr16	77192834	77193869	WT_PeakRegion	WT_PeakRegion_5701_chr16_77192834_77193869	chr16:77192834-77193869	-0.547888515669225	2.84123817960231	0.0962630492856393	0.157866579763132
chr16	78350517	78351495	WT_PeakRegion	WT_PeakRegion_5702_chr16_78350517_78351495	chr16:78350517-78351495	-0.629414559523461	3.0199939891801	0.0865786312521565	0.145843519279697
